state,district,latitude,longitude,year,epi_week,disease_type,cases,deaths,weekly_precipitation,weekly_mean_temperature,LAI,clean_state,clean_dist,centroid_lat,centroid_lon,zonal_mean_pop_density,total_population,area_sq_km,population_density,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
West Bengal,Puruliya,23.19989585,86.3209473,2021,11th week,Acute Diarrhoeal Disease,255,,0.219921134,307.012,6.0,WEST BENGAL,PURULIYA,23.274988767788347,86.41264960241399,490.8185574244346,4490886.0,2764.21266180976,1624.6528575915604,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2009,27th week,Cholera,51225,23.0,0.4886619113,302.92,,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2009,27th week,Cholera,51225,23.0,0.4886619113,302.92,,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2009,30th week,Acute Diarrhoeal Disease,112,0.0,0.4744473145,302.75,9.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2009,30th week,Acute Diarrhoeal Disease,112,0.0,0.4744473145,302.75,9.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2009,43rd week,Acute Diarrhoeal Disease,4485,0.0,0.7405739352,299.768,14.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2009,43rd week,Acute Diarrhoeal Disease,4485,0.0,0.7405739352,299.768,14.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2010,38th week,Acute Diarrhoeal Disease,78,,0.5877028879,299.236,14.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2010,38th week,Acute Diarrhoeal Disease,78,,0.5877028879,299.236,14.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2011,18th week,Acute Diarrhoeal Disease,21,0.0,0.5945047607,304.392,12.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2011,18th week,Acute Diarrhoeal Disease,21,0.0,0.5945047607,304.392,12.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2011,1st week,Acute Diarrhoeal Disease,25,,0.006126871217,296.9666666,7.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2011,1st week,Acute Diarrhoeal Disease,25,,0.006126871217,296.9666666,7.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2011,51st week,Acute Diarrhoeal Disease,23,0.0,0.006126871217,296.9666666,7.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2011,51st week,Acute Diarrhoeal Disease,23,0.0,0.006126871217,296.9666666,7.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2013,18th week,Cholera,70,,0.06509398581,304.7733334,,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2013,18th week,Cholera,70,,0.06509398581,304.7733334,,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2013,23rd week,Acute Diarrhoeal Disease,23,1.0,0.3353474664,300.92,15.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2013,23rd week,Acute Diarrhoeal Disease,23,1.0,0.3353474664,300.92,15.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2013,25th week,Acute Diarrhoeal Disease,36,,0.4124176147,301.90000000000003,15.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2013,25th week,Acute Diarrhoeal Disease,36,,0.4124176147,301.90000000000003,15.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2014,30th week,Acute Diarrhoeal Disease,107,,0.7040834996,,4.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2014,30th week,Acute Diarrhoeal Disease,107,,0.7040834996,,4.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2014,30th week,Acute Diarrhoeal Disease,28,,0.5643007586,,,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2014,30th week,Acute Diarrhoeal Disease,28,,0.5643007586,,,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2014,31st week,Acute Diarrhoeal Disease,70,,0.8318602592,287.08,9.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2014,31st week,Acute Diarrhoeal Disease,70,,0.8318602592,287.08,9.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2014,34th week,Acute Diarrhoeal Disease,113,,0.7040834996,,4.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2014,34th week,Acute Diarrhoeal Disease,113,,0.7040834996,,4.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2014,34th week,Acute Diarrhoeal Disease,70,,0.7194837003,287.08,9.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2014,34th week,Acute Diarrhoeal Disease,70,,0.7194837003,287.08,9.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2015,22nd week,Acute Diarrhoeal Disease,18,,0.01330339936,305.052,10.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2015,22nd week,Acute Diarrhoeal Disease,18,,0.01330339936,305.052,10.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2015,31st week,Acute Diarrhoeal Disease,19,,1.642966621,,,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2015,31st week,Acute Diarrhoeal Disease,19,,1.642966621,,,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2015,33rd week,Acute Diarrhoeal Disease,575,,0.2034110575,300.59000000000003,9.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2015,33rd week,Acute Diarrhoeal Disease,575,,0.2034110575,300.59000000000003,9.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2015,36th week,Acute Diarrhoeal Disease,15,,0.7592146024,,5.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2015,36th week,Acute Diarrhoeal Disease,15,,0.7592146024,,5.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,14th week,Cholera,776,,0.03823733197,303.9766666,13.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,14th week,Cholera,776,,0.03823733197,303.9766666,13.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,18th week,Acute Diarrhoeal Disease,28,,0.2270776654,307.09200000000004,11.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,18th week,Acute Diarrhoeal Disease,28,,0.2270776654,307.09200000000004,11.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,18th week,Acute Diarrhoeal Disease,59,,0.155851373,307.44333340000003,11.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,18th week,Acute Diarrhoeal Disease,59,,0.155851373,307.44333340000003,11.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,18th week,Acute Diarrhoeal Disease,44,,0.155851373,307.44333340000003,11.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,18th week,Acute Diarrhoeal Disease,44,,0.155851373,307.44333340000003,11.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,18th week,Acute Diarrhoeal Disease,61,,0.2270776654,307.09200000000004,11.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,18th week,Acute Diarrhoeal Disease,61,,0.2270776654,307.09200000000004,11.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,19th week,Acute Diarrhoeal Disease,29,,0.1948441546,305.796,,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,19th week,Acute Diarrhoeal Disease,29,,0.1948441546,305.796,,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,19th week,Acute Diarrhoeal Disease,25,,0.2050166501,306.0233334,13.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,19th week,Acute Diarrhoeal Disease,25,,0.2050166501,306.0233334,13.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,19th week,Acute Diarrhoeal Disease,61,,0.2270776654,307.09200000000004,11.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,19th week,Acute Diarrhoeal Disease,61,,0.2270776654,307.09200000000004,11.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,20th week,Acute Diarrhoeal Disease,61,,0.2270776654,307.09200000000004,11.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,20th week,Acute Diarrhoeal Disease,61,,0.2270776654,307.09200000000004,11.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,21st week,Acute Diarrhoeal Disease,19,,1.207549647,302.65000000000003,8.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,21st week,Acute Diarrhoeal Disease,19,,1.207549647,302.65000000000003,8.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,22nd week,Cholera,26,,0.1586993147,304.075,,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,22nd week,Cholera,26,,0.1586993147,304.075,,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,22nd week,Acute Diarrhoeal Disease,19,,1.207549647,302.65000000000003,8.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,22nd week,Acute Diarrhoeal Disease,19,,1.207549647,302.65000000000003,8.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,26th week,Cholera,17,,0.5914813081,302.14,12.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,26th week,Cholera,17,,0.5914813081,302.14,12.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,26th week,Cholera,43,,0.5360015094,302.14,12.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,26th week,Cholera,43,,0.5360015094,302.14,12.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,26th week,Dengue,57,,0.7075943093,303.60400000000004,,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,26th week,Dengue,57,,0.7075943093,303.60400000000004,,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,34th week,Acute Diarrhoeal Disease,79,,1.476226079,300.7266666,,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,34th week,Acute Diarrhoeal Disease,79,,1.476226079,300.7266666,,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,36th week,Acute Diarrhoeal Disease,157,,0.4305632851,297.43333340000004,13.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,36th week,Acute Diarrhoeal Disease,157,,0.4305632851,297.43333340000004,13.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,38th week,Dengue,127,,0.7554481302,301.004,19.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,38th week,Dengue,127,,0.7554481302,301.004,19.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,44th week,Dengue,83,,0.1254093123,301.764,16.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4222263.0,10054.397157697194,419.941935232549,,
West Bengal,South 24 Parganas,22.5760669,88.42006758,2016,44th week,Dengue,83,,0.1254093123,301.764,16.0,WEST BENGAL,SOUTH 24 PARGANAS,22.114311635753296,88.41605968326051,2073.8598231392075,4694877.0,892.8918913005106,5258.057605565037,,
